source_code,source_text,target_code,target_text
pt-PT,<p></p><p>A<strong> Better With</strong> é fruto da ideia de que a vida tem muito mais sabor em boa companhia. Gostamos de procurar o extraordinário no comum e de misturar o óbvio com o inesperado. Acreditamos que a magia que acontece nesses encontros é o sal e a pimenta do dia-a-dia. <br/></p>,fr,<p></p><p><strong>Better With</strong> est le résultat de l'idée selon laquelle la vie a bien plus de saveur en bonne compagnie. Nous aimons chercher l’extraordinaire dans l’ordinaire et mélanger l’évidence avec l’inattendu. Nous pensons que la magie qui opère lors de ces rencontres est le sel et le poivre du quotidien. <br/></p>
pt-PT,Sabores,fr,Saveurs
pt-PT,<p>Descobre aqui todos os nossos sabores e os seus ingredientes e informações nutricionais. </p>,fr,"<p>Découvrez toutes nos saveurs, leurs ingrédients et informations nutritionnelles ici. </p>"
pt-PT,Conhece os sabores,fr,Connaître les saveurs
pt-PT,As nossas Boxes,fr,Nos coffrets
pt-PT,"<p>As nossas boxes Better With são a escolha perfeita para quem procura lanches saudáveis e deliciosos. Disponíveis tanto para compra única como por subscrição mensal, oferecem uma seleção variada de amêndoas premium com sabores únicos e irresistíveis.</p>",fr,"<p>Nos boîtes Better With sont le choix idéal pour ceux qui recherchent des collations saines et délicieuses. Disponibles en achat unique ou en abonnement mensuel, ils proposent une sélection variée d'amandes haut de gamme aux saveurs uniques et irrésistibles.</p>"
pt-PT,LITTLE FÃ,fr,PETIT VENTILATEUR
pt-PT,A subscrição perfeita para começar.,fr,L'abonnement parfait pour débuter.
pt-PT,7 Sabores de 140g     ,fr,7 saveurs de 140g     
pt-PT,4 Sabores de 30g,fr,4 saveurs de 30g
pt-PT,Recebe Mensalmente,fr,Recevoir mensuellement
pt-PT,10% Desconto,fr,10% de réduction
pt-PT,Cancela quando quiseres,fr,Annulez quand vous le souhaitez
pt-PT,Portes Grátis em todas as subscrições,fr,Livraison gratuite sur tous les abonnements
pt-PT,Subscrever,fr,S'abonner
pt-PT,ALMOND LOVER,fr,AMATEUR D'AMANDES
pt-PT,A subscrição para os que sabem como é delicioso.,fr,Un abonnement pour ceux qui savent à quel point c'est délicieux.
pt-PT, 10 Sabores de 140g,fr, 10 saveurs de 140g
pt-PT,6 Sabores de 30g,fr,6 saveurs de 30g
pt-PT,Recebe Mensalmente ,fr,Recevoir mensuellement 
pt-PT,10% Desconto,fr,10% de réduction
pt-PT,Recebe uma Bolsa Personalizada,fr,Recevez un sac personnalisé
pt-PT,Cancela quando quiseres,fr,Annulez quand vous le souhaitez
pt-PT,Portes Grátis em todas as subscrições,fr,Livraison gratuite sur tous les abonnements
pt-PT,Subscrever,fr,S'abonner
pt-PT,CRAZY FÃ,fr,FAN FOU
pt-PT,Para os que já estão completamente rendidos aos nossos sabores! ,fr,Pour ceux qui sont déjà complètement abandonnés à nos saveurs ! 
pt-PT,15 Sabores de 140g,fr,15 saveurs de 140g
pt-PT,8 Sabores de 30g,fr,8 saveurs de 30g
pt-PT,Recebe Mensalmente ,fr,Recevoir mensuellement 
pt-PT,10% Desconto,fr,10% de réduction
pt-PT,Recebe uma Bolsa Personalizada,fr,Recevez un sac personnalisé
pt-PT,Recebe a nossa Gift Box,fr,Recevez notre coffret cadeau
pt-PT,Cancela quando quiseres!,fr,Annulez quand vous le souhaitez !
pt-PT,Portes Grátis Portes Grátis em todas as subscrições,fr,Livraison gratuite Livraison gratuite sur tous les abonnements
pt-PT,Subscrever,fr,S'abonner
pt-PT,"Do campo à mesa, hoje e amanhã.",fr,"Du champ à la table, aujourd'hui et demain."
pt-PT,"<p>Como agricultores responsáveis, estamos totalmente conscientes da importância de reduzir a nossa pegada de carbono. O nosso objetivo é promover um ecossistema equilibrado, minimizando o impacto ambiental. Tomamos medidas proativas, como a implementação de cobertura vegetal permanente e o apoio à captura de carbono através da plantação de 1,5 milhões de árvores. Estas ações refletem o nosso compromisso em construir um futuro sustentável para as nossas plantações e, consequentemente, para o nosso planeta. </p>",fr,"<p>En tant qu'agriculteurs responsables, nous sommes pleinement conscients de l'importance de réduire notre empreinte carbone. Notre objectif est de promouvoir un écosystème équilibré, en minimisant l’impact environnemental. Nous prenons des mesures proactives, telles que la mise en place d’une couverture végétale permanente et le soutien au captage du carbone grâce à la plantation de 1,5 million d’arbres. Ces actions reflètent notre engagement à construire un avenir durable pour nos plantations et, par conséquent, pour notre planète. </p>"
pt-PT,SABE MAIS SOBRE NÓS,fr,EN SAVOIR PLUS SUR NOUS
pt-PT,A melhores amêndoas que já provei. São simplesmente deliciosas e super diferentes.,fr,Les meilleures amandes que j'ai jamais goûtées. Ils sont tout simplement délicieux et super différents.
pt-PT,Catarina Barata,fr,Catherine Barata
pt-PT,Muito boas e crocantes. Diferente de tudo que já provei. Gostei imenso.,fr,Très bon et croustillant. Contrairement à tout ce que j'ai jamais goûté. J'ai vraiment aimé.
pt-PT,João Pedro,fr,Jean-Pédro
pt-PT,"Gosto de várias, mas as minhas favoritas são a Mel e Sal Marinho.",fr,"J'en aime plusieurs, mais mes préférés sont le miel et le sel marin."
pt-PT,Pedro Sousa,fr,Pedro Sousa
pt-PT,Alecrim e sal tem tudo a ver com amêndoa. Descobri isso ao provar a Better With.,fr,Le romarin et le sel sont tous des amandes. J'ai découvert cela en essayant Better With.
pt-PT,Rute Pereira,fr,Ruth Pereira
pt-PT,As Nossas Herdades,fr,Nos domaines
pt-PT,"<p>Espalhadas por 1.300 hectares, em 6 propriedades, nos concelhos do Fundão e Idanha-a-Nova, em Portugal.</p>",fr,"<p>Répartis sur 1 300 hectares, répartis sur 6 propriétés, dans les municipalités de Fundão et Idanha-a-Nova, au Portugal.</p>"
pt-PT,Agricultura Regenerativa,fr,Agriculture régénératrice
pt-PT,"<p>A nossa paixão pela sustentabilidade levou-nos a adotar práticas de agricultura sustentáveis no cultivo das nossas amêndoas, colhidas e tratadas nas nossas herdades. </p>",fr,"<p>Notre passion pour la durabilité nous a amenés à adopter des pratiques agricoles durables lors de la culture de nos amandes, récoltées et traitées dans nos fermes. </p>"
pt-PT,Produtos,fr,Produits
pt-PT,"<p>Disponíveis em embalagens de 30g e 140g, estamos prontos para te acompanhar no dia-a-dia e em momentos especiais. </p>",fr,"<p>Disponibles en paquets de 30g et 140g, nous sommes prêts à vous accompagner au quotidien et dans les moments privilégiés. </p>"
pt-PT,Loucos por Amêndoas,fr,Fou d'amandes
pt-PT,<p>Somos a combinação irresistível de uma alimentação saudável com uma experiência gastronómica irresistível: a fusão de amêndoas premium com um mix de 15 sabores artesanais. </p>,fr,<p>Nous sommes la combinaison irrésistible d'une alimentation saine avec une expérience gastronomique irrésistible : la fusion d'amandes premium avec un mélange de 15 saveurs artisanales. </p>
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,Comprar,fr,Acheter
pt-PT,#INSTAGRAM,fr,#INSTAGRAM
pt-PT,<p>#betterwithalmonds #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>,fr,<p>#mieuxavecdesamandes #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>
pt-PT,Ug739536477,fr,Ug739536477
pt-PT,Winter Fairy by Sheeran,fr,« Fée d'hiver » par Sheeran
pt-PT,"Perfect for hours of family fun, it’s a gift he’ll never forget.",fr,"Parfait pour des heures de plaisir en famille, c'est un cadeau qu'il n'oubliera jamais."
pt-PT,Add to cart - $28.50,fr,"Ajouter au panier - 28,50 $"
pt-PT,Red Liquids by Huston,fr,Liquides rouges de Huston
pt-PT,Add descriptive text for your slide here.,fr,Ajoutez ici un texte descriptif pour votre diapositive.
pt-PT,Add to cart - $12.20,fr,"Ajouter au panier - 12,20 $"
pt-PT,Triangles by Kulpreet,fr,Triangles par Kulpreet
pt-PT,Add descriptive text for your slide here.,fr,Ajoutez ici un texte descriptif pour votre diapositive.
pt-PT,Add to cart - $18.00,fr,"Ajouter au panier - 18,00 $"
pt-PT,Beautiful Books At Affordable Prices & An Unforgettable Experience,fr,De beaux livres à des prix abordables et une expérience inoubliable
pt-PT,<p>The only place you can afford to get lost is inside a book.</p>,fr,<p>Le seul endroit où vous pouvez vous permettre de vous perdre est dans un livre.</p>
pt-PT,"<p>A few years ago, Bainbridge set off on a road trip across America to interview bartenders, drink experts and chefs and to discover unusual and delicious alcohol-free mixed beverages.</p>",fr,"<p>Il y a quelques années, Bainbridge a entrepris un road trip à travers l'Amérique pour interviewer des barmans, des experts en boissons et des chefs et découvrir des boissons mixtes sans alcool inhabituelles et délicieuses.</p>"
pt-PT,<p>RECYCLED PAPERS</p>,fr,<p>PAPIERS RECYCLÉS</p>
pt-PT,<p>SHIP WORLDWIDE</p>,fr,<p>EXPÉDITION DANS LE MONDE ENTIER</p>
pt-PT,<p>ADD GIFT WRAP</p>,fr,<p>AJOUTER UN EMBALLAGE CADEAU</p>
pt-PT,<p>PERSONALIZED BOOKS</p>,fr,<p>LIVRES PERSONNALISÉS</p>
pt-PT,Night Light,fr,Veilleuse
pt-PT,"<p>Chatting and joking around outside her apartment building, they lost track of time. The next thing she knew, it was too late. Too late to get home unnoticed. Too late to avoid being told off by her parents. So she formed a plan, although you could hardly call it that, to leave everything behind—her family, her home and life as she’d known it in a housing project on the outskirts of Lyon.1</p>",fr,"<p>En discutant et en plaisantant devant son immeuble, ils ont perdu la notion du temps. La prochaine chose qu'elle savait, c'était qu'il était trop tard. Trop tard pour rentrer à la maison inaperçu. Trop tard pour éviter de se faire gronder par ses parents. Elle a donc élaboré un projet, même si on peut difficilement appeler cela ainsi, de tout abandonner derrière elle : sa famille, sa maison et la vie telle qu'elle l'avait connue dans une cité de la banlieue lyonnaise.1</p>"
pt-PT,Add to cart - $34.30,fr,"Ajouter au panier - 34,30 $"
pt-PT,"<p>“Why did you do all this for me?’ he asked. ‘I don’t deserve it. I’ve never done anything for you.’ ‘You have been my friend,’ replied Charlotte. ‘That in itself is a tremendous thing.”</p>",fr,"<p>« Pourquoi as-tu fait tout ça pour moi ? » a-t-il demandé. «Je ne le mérite pas. Je n'ai jamais rien fait pour toi. """" Tu as été mon amie "", répondit Charlotte. ""C'est en soi une chose formidable.""</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,"<p>“From that time on, the world was hers for the reading. She would never be lonely again, never miss the lack of intimate friends. Books became her friends and there was one for every mood.”</p>",fr,"<p>« À partir de ce moment-là, le monde lui appartenait pour la lecture. Elle ne se sentirait plus jamais seule, ne manquerait jamais le manque d'amis intimes. Les livres sont devenus ses amis et il y en avait un pour chaque humeur. »</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,"<p>“The same substance composes us — the tree overhead, the stone beneath us, the bird, the beast, the star — we are all one, all moving to the same end.”</p>",fr,"<p>« La même substance nous compose : l'arbre au-dessus de nous, la pierre au-dessous de nous, l'oiseau, la bête, l'étoile - nous sommes tous un, tous avançant vers le même but. »</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,From The Blog,fr,Du blog
pt-PT,<p>Add a short description on your brand news</p>,fr,<p>Ajoutez une brève description sur l'actualité de votre marque</p>
pt-PT,Signup for Our Newsletter,fr,Inscrivez-vous à notre newsletter
pt-PT,<p>Invite customers to join your mailing list.</p>,fr,<p>Invitez les clients à rejoindre votre liste de diffusion.</p>
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Kimmy Guletta. </p>",fr,"<p>Découvrez notre <em>Collection été</em>, conçue par Kimmy Guletta. </p>"
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,Independent Styles,fr,Styles indépendants
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi des gens façonnés selon mon propre moule plutôt que de rester plus longtemps parmi les hommes verts hideux et assoiffés de sang de Mars.</p>"
pt-PT,LEARN MORE,fr,APPRENDRE ENCORE PLUS
pt-PT,Featured Products,fr,Produits en vedette
pt-PT,Premium Life Products,fr,Produits d'assurance-vie haut de gamme
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi les gens.</p>"
pt-PT,Latest News,fr,Dernières nouvelles
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,fr,<p>Recevez les <em>dernières actualités en matière de mode et de beauté.</em></p>
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,<p>“Quick and easy service from North. Would recommend this company to everyone looking for a premium products at a good price.”</p>,fr,<p>« Service rapide et facile du Nord. Je recommanderais cette entreprise à tous ceux qui recherchent des produits haut de gamme à un bon prix. »</p>
pt-PT,"<p>“An exceptional theme, strong structural quality and the ability to create anything your imagination can dream of!”</p>",fr,"<p>« Un thème exceptionnel, une forte qualité structurelle et la capacité de créer tout ce dont votre imagination peut rêver ! »</p>"
pt-PT,Ralph Lauren,fr,Ralph Lauren
pt-PT,<p>“This is the best theme I have ever buyed with great support! They help me in a very short time every time I asked.”</p>,fr,"<p>« C'est le meilleur thème que j'ai jamais acheté, avec un excellent support ! Ils m'aident dans un délai très court à chaque fois que je le demande. »</p>"
pt-PT,Guess,fr,Deviner
pt-PT,100% CERTIFIED PRODUCTS,fr,PRODUITS 100% CERTIFIÉS
pt-PT,Detox the body. Look fabulous.,fr,Détoxifier le corps. Regard fabuleux.
pt-PT,Whether you crave a total reset or a nutrient boost.,fr,Que vous ayez envie d’une réinitialisation totale ou d’un regain de nutriments.
pt-PT,Shop our flavors,fr,Magasinez nos saveurs
pt-PT,Add a tagline,fr,Ajouter un slogan
pt-PT,Being energetic is the new you,fr,Être énergique est le nouveau vous
pt-PT,Add descriptive text for your slide here.,fr,Ajoutez ici un texte descriptif pour votre diapositive.
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,What Makes Us Different?,fr,Qu’est-ce qui nous différencie ?
pt-PT,"<p>Share information about your brand with your customers. Describe a product, make announcements, or welcome customers to your store. </p>",fr,"<p>Partagez des informations sur votre marque avec vos clients. Décrivez un produit, faites des annonces ou accueillez des clients dans votre magasin. </p>"
pt-PT,<p>Sugar Friendly</p>,fr,<p>Amical pour le sucre</p>
pt-PT,<p>Probiotics</p>,fr,<p>Probiotiques</p>
pt-PT,<p>100% Vegan</p>,fr,<p>100 % végétalien</p>
pt-PT,<p>Gluten-free</p>,fr,<p>Sans gluten</p>
pt-PT,<p>18 Cals</p>,fr,<p>18 calories</p>
pt-PT,<p>Zero Waste</p>,fr,<p>Zéro déchet</p>
pt-PT,Meet Our Products,fr,Découvrez nos produits
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,fr,<p>Ce jeûne d'une demi-journée vous facilite la tâche avec 3 de nos jus à faible teneur en sucre de chaque catégorie.</p>
pt-PT,The Daily Wellness Bundle,fr,Le forfait bien-être quotidien
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,fr,<p>Ce jeûne d'une demi-journée vous facilite la tâche avec 3 de nos jus à faible teneur en sucre de chaque catégorie.</p>
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Save 20%,fr,Économisez 20 %
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Money Back Guarantee,fr,Garantie de remboursement
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Certified Organic,fr,Certifié biologique
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Restore Your Vitality In 30 Days,fr,Restaurez votre vitalité en 30 jours
pt-PT,"<p>It's a blend of cucumber, celery, spinach, lemon, kale and parsley. Simple, clean, and full of green goodness.</p>",fr,"<p>C'est un mélange de concombre, céleri, épinards, citron, chou frisé et persil. Simple, propre et plein de bonté verte.</p>"
pt-PT,In the Press,fr,Dans la presse
pt-PT,"<p>“Loved the juice and soup cleanse, was my first time doing a cleanse. Found the juices very satisfying.”</p>",fr,"<p>« J'ai adoré la cure de jus et de soupe, c'était la première fois que je faisais une cure. J'ai trouvé les jus très satisfaisants. »</p>"
pt-PT,"<p>""I will start by saying their juice is fantastic. I love it and I have purchased several times.""</p>",fr,"<p>""Je vais commencer par dire que leur jus est fantastique. Je l'adore et je l'ai acheté plusieurs fois.""</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,"<p>""They taste great and are full of everything you need to start your journey towards better overall health.""</p>",fr,"<p>""Ils ont bon goût et contiennent tout ce dont vous avez besoin pour commencer votre voyage vers une meilleure santé globale.""</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,Blog posts,fr,Articles de blog
pt-PT,<p>Add a short description on your brand news</p>,fr,<p>Ajoutez une brève description sur l'actualité de votre marque</p>
pt-PT,Summer Collection,fr,Collection été
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection d'été</em>, conçue par Sarah Taylor.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Free Delivery,fr,Livraison gratuite
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,30-Day Returns,fr,Retours sous 30 jours
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,International Warranty,fr,Garantie internationale
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,New & Stylish Collections,fr,Collections nouvelles et élégantes
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi des gens façonnés selon mon propre moule plutôt que de rester plus longtemps parmi les hommes verts hideux et assoiffés de sang de Mars.</p>"
pt-PT,Flash Sale: 50-70% Accessories,fr,Vente Flash : 50-70 % d'accessoires
pt-PT,Shop Sale,fr,Vente en magasin
pt-PT,Recent Arrivals,fr,Arrivées récentes
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,fr,<p>Ajoutez des <em>nouvelles</em> pièces à votre garde-robe en achetant nos goodies.</p>
pt-PT,Summer Collection,fr,Collection été
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection d'été</em>, conçue par Sarah Taylor.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Latest News,fr,Dernières nouvelles
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,fr,<p>Recevez les <em>dernières actualités en matière de mode et de beauté.</em></p>
pt-PT,"Signup for our newsletter to receive special offers, news, &amp; events.",fr,"Inscrivez-vous à notre newsletter pour recevoir des offres spéciales, des actualités et des promotions. événements."
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Discover Our Collection,fr,Découvrez notre collection
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. </p>",fr,"<p>Lentement, elle a dérivé vers le sud-est, s'élevant de plus en plus haut à mesure que les flammes rongeaient ses parties en bois et diminuaient le poids sur elle. </p>"
pt-PT,Recent Arrivals,fr,Arrivées récentes
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,fr,<p>Ajoutez des <em>nouvelles</em> pièces à votre garde-robe en achetant nos goodies.</p>
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. Ascending to the roof of the building I watched her for hours until she was lost in the dim finally.</p>",fr,"<p>Lentement, elle a dérivé vers le sud-est, s'élevant de plus en plus haut à mesure que les flammes rongeaient ses parties en bois et diminuaient le poids sur elle. En montant sur le toit du bâtiment, je l'ai observée pendant des heures jusqu'à ce qu'elle se perde enfin dans la pénombre.</p>"
pt-PT,Shop now,fr,Achetez maintenant
pt-PT,Best Sellers,fr,Meilleures ventes
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Signup for our newsletter,fr,Inscrivez-vous à notre newsletter
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Designed in San Francisco. Handcrafted responsibly in Paris.,fr,Conçu à San Francisco. Fabriqué à la main de manière responsable à Paris.
pt-PT,Shop now,fr,Achetez maintenant
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi des gens façonnés selon mon propre moule plutôt que de rester plus longtemps parmi les hommes verts hideux et assoiffés de sang de Mars.</p>"
pt-PT,Learn More,fr,Apprendre encore plus
pt-PT,"<p>Discover our <em>Luxury Collection</em>, designed by Ann Maya.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection de luxe</em>, conçue par Ann Maya.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Latest News,fr,Dernières nouvelles
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,fr,<p>Recevez les <em>dernières actualités en matière de mode et de beauté.</em></p>
pt-PT,Free Delivery,fr,Livraison gratuite
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,30-Day Returns,fr,Retours sous 30 jours
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,International Warranty,fr,Garantie internationale
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,Gift Package,fr,Forfait cadeau
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,"<p>A nossa dedicação à<strong> agricultura sustentável</strong> levou-nos a especializar-nos em <strong>amêndoas mediterrânicas</strong> de primeira qualidade provenientes de <strong>agricultura regenerativa</strong>, colhidas e tratadas com o máximo cuidado. A <strong>Better With</strong> é uma marca da <strong>Veracruz Almonds</strong>, a empresa produtora.</p>",fr,"<p>Notre engagement en faveur de l'<strong>agriculture durable</strong> nous a amenés à nous spécialiser dans les <strong>amandes méditerranéennes</strong> de première qualité issues de l'<strong>agriculture régénérative</strong>, récoltées et traitées avec le plus grand soin. <strong>Better With</strong> est une marque de <strong>Veracruz Almonds</strong>, la société productrice.</p>"
pt-PT,Conhece a Veracruz,fr,Apprenez à connaître Veracruz
pt-PT,conhece a nossa origem,fr,Connaître notre origine
pt-PT,"<p>A melhor amêndoa mediterrânica nasce do contacto entre o sol e a terra, do respeito e do amor, da incorporação de tecnologia na agricultura. Destas e de outras combinações nasce uma marca com presença: no sofá ou na praia, no verão ou no inverno, em qualquer dia, a qualquer hora. </p>",fr,"<p>Les meilleures amandes méditerranéennes naissent du contact entre le soleil et la terre, du respect et de l'amour, de l'incorporation de la technologie dans l'agriculture. De ces combinaisons et d'autres, naît une marque avec présence : sur le canapé ou sur la plage, en été comme en hiver, n'importe quel jour, à toute heure. </p>"
pt-PT,"<p>Em<strong> 1.300 hectares</strong>, distribuídos por seis propriedades nos concelhos do Fundão e Idanha-a-Nova, utilizamos<strong> as mais avançadas técnicas de agricultura de precisão</strong>, juntamente com <strong>práticas de responsabilidade social</strong>. Adotamos uma abordagem verdadeiramente holística que beneficia todos os envolvidos!</p>",fr,"<p>Sur<strong>1 300 hectares</strong>, répartis sur six propriétés dans les municipalités de Fundão et Idanha-a-Nova, nous utilisons<strong>les techniques d'agriculture de précision les plus avancées</strong>, ainsi que des <strong>pratiques de responsabilité sociale</strong>. Nous adoptons une approche véritablement holistique qui profite à toutes les personnes impliquées !</p>"
pt-PT,"<p>Nas nossas herdades, praticamos uma <strong>agricultura regenerativa</strong>, focada na preservação de recursos preciosos como o <strong>solo</strong>, a <strong>água</strong>, a <strong>vida selvagem</strong> e a <strong>flora </strong>para as gerações futuras. Orgulhamo-nos de lutar por uma maior <strong>biodiversidade</strong>, a fim de proteger o equilíbrio da natureza!</p>",fr,"<p>Dans nos fermes, nous pratiquons l'<strong>agriculture régénérative</strong>, axée sur la préservation de ressources précieuses telles que le <strong>sol</strong>, l'<strong>eau</strong>, la <strong>faune</strong> et la <strong>flore</strong> pour les générations futures. Nous sommes fiers de lutter pour une plus grande <strong>biodiversité</strong> afin de protéger l'équilibre de la nature !</p>"
pt-PT,As nossas herdades,fr,Nos fermes
pt-PT,NOSSAS CERTIFICAÇÕES,fr,NOS CERTIFICATIONS
pt-PT,É melhor com confiança. Do campo à mesa. Hoje e amanhã.,fr,C'est mieux avec confiance. Du champ à la table. Aujourd'hui et demain.
