source_code,source_text,target_code,target_text
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,30-Day Returns,de,30-tägige Rückgabe
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,International Warranty,de,Internationale Garantie
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,Gift Package,de,Geschenkpaket
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,Heading,de,Überschrift
pt-PT,"<p>Pair text with an image to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>",de,"<p>Kombinieren Sie Text mit einem Bild, um das ausgewählte Produkt, die ausgewählte Sammlung oder den ausgewählten Blog-Beitrag hervorzuheben. Fügen Sie Details zur Verfügbarkeit und zum Stil hinzu oder geben Sie sogar eine Bewertung ab.</p>"
pt-PT,<p>Add your store address or<br/>your store hours</p>,de,<p>Fügen Sie Ihre Geschäftsadresse oder<br/>Ihre Geschäftsöffnungszeiten hinzu</p>
pt-PT,Our Stores,de,Unsere Geschäfte
pt-PT,Store location,de,Standort des Geschäfts
pt-PT,<p>Add your store address or<br/>your store hours</p>,de,<p>Fügen Sie Ihre Geschäftsadresse oder<br/>Ihre Geschäftsöffnungszeiten hinzu</p>
pt-PT,Get Directions,de,Wegbeschreibung abrufen
pt-PT,Store location,de,Standort des Geschäfts
pt-PT,<p>Add your store address or<br/>your store hours</p>,de,<p>Fügen Sie Ihre Geschäftsadresse oder<br/>Ihre Geschäftsöffnungszeiten hinzu</p>
pt-PT,Get Directions,de,Wegbeschreibung abrufen
pt-PT,Store location,de,Standort des Geschäfts
pt-PT,<p>Add your store address or<br/>your store hours</p>,de,<p>Fügen Sie Ihre Geschäftsadresse oder<br/>Ihre Geschäftsöffnungszeiten hinzu</p>
pt-PT,Get Directions,de,Wegbeschreibung abrufen
pt-PT,Heading,de,Überschrift
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",de,<p>Konzentrieren Sie sich auf Ihre bevorstehenden Verkäufe. Fügen Sie Details zur Verfügbarkeit und zum Stil hinzu oder geben Sie sogar eine Bewertung ab.</p>
pt-PT,Shop Now,de,Jetzt einkaufen
pt-PT,Heading,de,Überschrift
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",de,<p>Konzentrieren Sie sich auf Ihre bevorstehenden Verkäufe. Fügen Sie Details zur Verfügbarkeit und zum Stil hinzu oder geben Sie sogar eine Bewertung ab.</p>
pt-PT,Say Hello,de,Sag Hallo
pt-PT,Entra em Contacto,de,Nehmen Sie Kontakt auf
pt-PT,<p>Através do formulário ou por e-mail. <strong>Estamos aqui!</strong></p>,de,<p>Über das Formular oder per E-Mail. <strong>Wir sind da!</strong></p>
pt-PT,<h3>Better With Us</h3>,de,<h3>Besser bei uns</h3>
pt-PT,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>",de,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>"
pt-PT,<p></p><h3><strong>Fala connosco!</strong></h3>,de,<p></p><h3><strong>Sprechen Sie mit uns!</strong></h3>
pt-PT,"<p>Envia-nos as tuas dúvidas, críticas e elogios. :)</p>",de,"<p>Senden Sie uns Ihre Fragen, Kritik und Komplimente. :)</p>"
pt-PT,"<p>A nossa dedicação à<strong> agricultura sustentável</strong> levou-nos a especializar-nos em <strong>amêndoas mediterrânicas</strong> de primeira qualidade provenientes de <strong>agricultura regenerativa</strong>, colhidas e tratadas com o máximo cuidado. A <strong>Better With</strong> é uma marca da <strong>Veracruz Almonds</strong>, a empresa produtora.</p>",de,"<p>Unser Engagement für eine<strong>nachhaltige Landwirtschaft</strong> hat uns dazu gebracht, uns auf hochwertige <strong>mediterrane Mandeln</strong> aus <strong>regenerativer Landwirtschaft</strong> zu spezialisieren, die mit größter Sorgfalt geerntet und behandelt werden. <strong>Better With</strong> ist eine Marke von <strong>Veracruz Almonds</strong>, dem produzierenden Unternehmen.</p>"
pt-PT,Conhece a Veracruz,de,Lernen Sie Veracruz kennen
pt-PT,conhece a nossa origem,de,Kennen Sie unsere Herkunft
pt-PT,"<p>A melhor amêndoa mediterrânica nasce do contacto entre o sol e a terra, do respeito e do amor, da incorporação de tecnologia na agricultura. Destas e de outras combinações nasce uma marca com presença: no sofá ou na praia, no verão ou no inverno, em qualquer dia, a qualquer hora. </p>",de,"<p>Die besten mediterranen Mandeln entstehen durch den Kontakt zwischen Sonne und Erde, durch Respekt und Liebe, durch die Einbindung von Technologie in die Landwirtschaft. Aus diesen und anderen Kombinationen entsteht eine Marke mit Präsenz: auf dem Sofa oder am Strand, im Sommer oder Winter, an jedem Tag, zu jeder Zeit. </p>"
pt-PT,"<p>Em<strong> 1.300 hectares</strong>, distribuídos por seis propriedades nos concelhos do Fundão e Idanha-a-Nova, utilizamos<strong> as mais avançadas técnicas de agricultura de precisão</strong>, juntamente com <strong>práticas de responsabilidade social</strong>. Adotamos uma abordagem verdadeiramente holística que beneficia todos os envolvidos!</p>",de,"<p>Auf<strong>1.300 Hektar</strong>, verteilt auf sechs Grundstücke in den Gemeinden Fundão und Idanha-a-Nova, nutzen wir<strong>die fortschrittlichsten Präzisionslandwirtschaftstechniken</strong> sowie <strong>Praktiken der sozialen Verantwortung</strong>. Wir verfolgen einen wirklich ganzheitlichen Ansatz, der allen Beteiligten zugute kommt!</p>"
pt-PT,"<p>Nas nossas herdades, praticamos uma <strong>agricultura regenerativa</strong>, focada na preservação de recursos preciosos como o <strong>solo</strong>, a <strong>água</strong>, a <strong>vida selvagem</strong> e a <strong>flora </strong>para as gerações futuras. Orgulhamo-nos de lutar por uma maior <strong>biodiversidade</strong>, a fim de proteger o equilíbrio da natureza!</p>",de,"<p>Auf unseren Höfen betreiben wir <strong>regenerative Landwirtschaft</strong>, wobei der Schwerpunkt auf der Erhaltung wertvoller Ressourcen wie <strong>Boden</strong>, <strong>Wasser</strong>, <strong>Tierwelt</strong> und <strong>Flora</strong> für künftige Generationen liegt. Wir sind stolz darauf, für mehr <strong>Biodiversität</strong> zu kämpfen, um das Gleichgewicht der Natur zu schützen!</p>"
pt-PT,As nossas herdades,de,Unsere Bauernhöfe
pt-PT,NOSSAS CERTIFICAÇÕES,de,UNSERE ZERTIFIZIERUNGEN
pt-PT,É melhor com confiança. Do campo à mesa. Hoje e amanhã.,de,Mit Selbstvertrauen ist es besser. Vom Feld auf den Tisch. Heute und morgen.
pt-PT,Torrada com Sal,de,Toast mit Salz
pt-PT,Natural,de,Natürlich
pt-PT,Torrada,de,Toast
pt-PT,Mel e Sal Marinho,de,Honig und Meersalz
pt-PT,Fudge Caramelo Inglês,de,Englischer Karamellfondant
pt-PT,Alecrim e Sal,de,Rosmarin und Salz
pt-PT,Caril,de,Curry
pt-PT,Regenerativas e sustentáveis,de,Regenerativ und nachhaltig
pt-PT,"<p>Nossa paixão pela <strong>agricultura sustentável</strong> nos levou a focar em <strong>amêndoas premium regenerativas</strong>, que são colhidas e processadas com muito carinho e cuidado em <strong>nossas próprias fazendas.</strong></p>",de,"<p>Unsere Leidenschaft für <strong>nachhaltige Landwirtschaft</strong> hat uns dazu veranlasst, uns auf <strong>regenerative Premium-Mandeln</strong> zu konzentrieren, die mit großer Sorgfalt und Sorgfalt auf <strong>unseren eigenen Farmen</strong> geerntet und verarbeitet werden.</strong></p>"
pt-PT,Produzidas em Portugal,de,Hergestellt in Portugal
pt-PT,"<p>Espalhadas por <strong>1.300 hectares </strong>de terra em <strong>6 propriedades</strong> nos municípios de Fundão e Idanha-a-Nova, em <strong>Portugal</strong>, utilizamos técnicas avançadas de <strong>agricultura de precisão</strong>, juntamente com práticas de <strong>responsabilidade social</strong>, para garantir que todos se beneficiem!</p>",de,"<p>Verteilt auf <strong>1.300 Hektar</strong> Land auf <strong>6 Grundstücken</strong> in den Gemeinden Fundão und Idanha-a-Nova in <strong>Portugal</strong> nutzen wir fortschrittliche <strong>Präzisionslandwirtschaft</strong>-Techniken sowie Praktiken der <strong>sozialen Verantwortung</strong>, um sicherzustellen, dass alle davon profitieren!</p>"
pt-PT,O seu snack perfeito,de,Dein perfekter Snack
pt-PT,"<p>Queremos levar a experiência de saborear amêndoas a novos patamares com a nossa marca <strong>BETTER WITH. </strong>Apresentamos uma combinação irresistível de nutrição saudável e satisfação pura, utilizando amêndoas premium do Mediterrâneo e uma variedade incrível de sabores artesanais que são verdadeiramente tentadores.</p>",de,"<p>Mit unserer Marke <strong>BETTER WITH wollen wir das Erlebnis des Mandelgenusses auf ein neues Niveau heben. </strong>Wir präsentieren eine unwiderstehliche Kombination aus gesunder Ernährung und purer Zufriedenheit mit erstklassigen mediterranen Mandeln und einer unglaublichen Vielfalt an handwerklich hergestellten Aromen, die wirklich verlockend sind.</p>"
pt-PT,Size,de,Größe
pt-PT,Sizing guide,de,Größenanleitung
pt-PT,➜ Ingredientes,de,➜ Zutaten
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,de,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>
pt-PT,★ Informação Nutricional,de,★ Nährwertangaben
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},de,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,de,♥ Herkunft und Vielfalt
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Soleta</p>",de,"<p>Herkunft: Beira Interior, Portugal<br/>Sorte: Soleta</p>"
pt-PT,❗ Alergénios e Informações Importantes,de,❗ Allergene und wichtige Informationen
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},de,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,de,⛟ Lieferung und Versand
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,de,<p>Versand innerhalb von 2 Werktagen. Kostenloser Versand für Einkäufe über 25 €.</p>
pt-PT,Combina com,de,Kombiniert mit
pt-PT,Também pode gostar,de,Vielleicht gefällt es Ihnen auch
pt-PT,Size,de,Größe
pt-PT,Sizing guide,de,Größenanleitung
pt-PT,Pode gostar também,de,Das könnte Ihnen auch gefallen
pt-PT,Size,de,Größe
pt-PT,Sizing guide,de,Größenanleitung
pt-PT,Size,de,Größe
pt-PT,Sizing guide,de,Größenanleitung
pt-PT,➜ Ingredientes,de,➜ Zutaten
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,de,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>
pt-PT,★ Informação Nutricional,de,★ Nährwertangaben
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},de,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,de,♥ Herkunft und Vielfalt
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Amêndoa Mediterrânica</p>",de,"<p>Herkunft: Beira Interior, Portugal<br/>Sorte: Mediterrane Mandel</p>"
pt-PT,❗ Alergénios e Informações Importantes,de,❗ Allergene und wichtige Informationen
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},de,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,de,⛟ Lieferung und Versand
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,de,<p>Versand innerhalb von 2 Werktagen. Kostenloser Versand für Einkäufe über 25 €.</p>
pt-PT,Combina com,de,Kombiniert mit
pt-PT,Também pode gostar,de,Vielleicht gefällt es Ihnen auch
pt-PT,Fica a par de todas as novidades e promoções,de,Bleiben Sie über alle Neuigkeiten und Aktionen auf dem Laufenden
pt-PT,<p>Sê o primeiro a saber!</p>,de,"<p>Seien Sie der Erste, der es erfährt!</p>"
pt-PT,Portugal.,de,Portugal.
pt-PT,Inscreva-se e receba novidades e promoções:,de,Melden Sie sich an und erhalten Sie Neuigkeiten und Aktionen:
pt-PT,BETTER WITH ALMONDS,de,BESSER MIT MANDELN
pt-PT,Formulário de Contacto,de,Kontaktformular
pt-PT,PRODUTOS,de,PRODUKTE
pt-PT,Livro de Reclamações,de,Beschwerdebuch
pt-PT,Livro de Reclamações Eletrónico,de,Elektronisches Beschwerdebuch
pt-PT,Please select an option,de,Bitte wählen Sie eine Option aus
pt-PT,"[data-simple-bundles-options] select { 
    padding-top: 0px;
    padding-right: 8px;
    padding-bottom: 0px;
    padding-left: 8px;
}",de,"[data-simple-bundles-options] select { 
    padding-top: 0px;
    padding-right: 8px;
    padding-bottom: 0px;
    padding-left: 8px;
}"
pt-PT,Portugal,de,Portugal
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,PRODUTOS,de,PRODUKTE
pt-PT,COMPRA AQUI,de,HIER KAUFEN
pt-PT,Tudo fica melhor com amêndoas,de,Mit Mandeln ist alles besser
pt-PT,<p></p><p>A<strong> Better With</strong> é fruto da ideia de que a vida tem muito mais sabor em boa companhia. Gostamos de procurar o extraordinário no comum e de misturar o óbvio com o inesperado. Acreditamos que a magia que acontece nesses encontros é o sal e a pimenta do dia-a-dia. <br/></p>,de,"<p></p><p><strong>Better With</strong> ist das Ergebnis der Idee, dass das Leben in guter Gesellschaft viel mehr Geschmack hat. Wir suchen gerne das Außergewöhnliche im Gewöhnlichen und vermischen das Offensichtliche mit dem Unerwarteten. Wir glauben, dass die Magie, die bei diesen Treffen entsteht, das Salz und der Pfeffer des Alltags ist. <br/></p>"
pt-PT,<p>Descobre aqui todos os nossos sabores e os seus ingredientes e informações nutricionais. </p>,de,<p>Entdecken Sie hier alle unsere Geschmacksrichtungen sowie deren Inhaltsstoffe und Nährwertangaben. </p>
pt-PT,Conhece os sabores,de,Kennen Sie die Aromen
pt-PT,As nossas Boxes,de,Unsere Boxen
pt-PT,"<p>As nossas boxes Better With são a escolha perfeita para quem procura lanches saudáveis e deliciosos. Disponíveis tanto para compra única como por subscrição mensal, oferecem uma seleção variada de amêndoas premium com sabores únicos e irresistíveis.</p>",de,"<p>Unsere Better With-Boxen sind die perfekte Wahl für alle, die auf der Suche nach gesunden und leckeren Snacks sind. Sie sind sowohl zum einmaligen Kauf als auch zum monatlichen Abonnement erhältlich und bieten eine vielfältige Auswahl an Premium-Mandeln mit einzigartigen und unwiderstehlichen Aromen.</p>"
pt-PT,LITTLE FÃ,de,KLEINER FAN
pt-PT,A subscrição perfeita para começar.,de,Das perfekte Abo für den Einstieg.
pt-PT,7 Sabores de 140g     ,de,7 Geschmacksrichtungen à 140 g     
pt-PT,4 Sabores de 30g,de,4 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente,de,Monatlich erhalten
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Cancela quando quiseres,de,"Kündigen Sie, wann immer Sie möchten"
pt-PT,Portes Grátis em todas as subscrições,de,Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,ALMOND LOVER,de,MANDELLIEBHABER
pt-PT,A subscrição para os que sabem como é delicioso.,de,"Ein Abo für alle, die wissen, wie lecker es ist."
pt-PT, 10 Sabores de 140g,de, 10 Geschmacksrichtungen à 140 g
pt-PT,6 Sabores de 30g,de,6 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente ,de,Monatlich erhalten 
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Recebe uma Bolsa Personalizada,de,Erhalten Sie eine personalisierte Tasche
pt-PT,Cancela quando quiseres,de,"Kündigen Sie, wann immer Sie möchten"
pt-PT,Portes Grátis em todas as subscrições,de,Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,CRAZY FÃ,de,VERRÜCKTER FAN
pt-PT,Para os que já estão completamente rendidos aos nossos sabores! ,de,"Für diejenigen, die sich unseren Aromen bereits völlig hingegeben haben! "
pt-PT,15 Sabores de 140g,de,15 Geschmacksrichtungen à 140 g
pt-PT,8 Sabores de 30g,de,8 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente ,de,Monatlich erhalten 
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Recebe uma Bolsa Personalizada,de,Erhalten Sie eine personalisierte Tasche
pt-PT,Recebe a nossa Gift Box,de,Erhalten Sie unsere Geschenkbox
pt-PT,Cancela quando quiseres!,de,"Kündigen Sie, wann immer Sie möchten!"
pt-PT,Portes Grátis Portes Grátis em todas as subscrições,de,Kostenloser Versand Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,"Do campo à mesa, hoje e amanhã.",de,"Vom Feld auf den Tisch, heute und morgen."
pt-PT,"<p>Como agricultores responsáveis, estamos totalmente conscientes da importância de reduzir a nossa pegada de carbono. O nosso objetivo é promover um ecossistema equilibrado, minimizando o impacto ambiental. Tomamos medidas proativas, como a implementação de cobertura vegetal permanente e o apoio à captura de carbono através da plantação de 1,5 milhões de árvores. Estas ações refletem o nosso compromisso em construir um futuro sustentável para as nossas plantações e, consequentemente, para o nosso planeta. </p>",de,"<p>Als verantwortungsbewusste Landwirte sind wir uns der Bedeutung der Reduzierung unseres CO2-Fußabdrucks voll und ganz bewusst. Unser Ziel ist es, ein ausgewogenes Ökosystem zu fördern und die Auswirkungen auf die Umwelt zu minimieren. Wir ergreifen proaktive Maßnahmen, wie die Einrichtung einer dauerhaften Vegetationsbedeckung und die Unterstützung der Kohlenstoffbindung durch die Pflanzung von 1,5 Millionen Bäumen. Diese Maßnahmen spiegeln unser Engagement für den Aufbau einer nachhaltigen Zukunft für unsere Plantagen und damit für unseren Planeten wider. </p>"
pt-PT,SABE MAIS SOBRE NÓS,de,Erfahren Sie mehr über uns
pt-PT,A melhores amêndoas que já provei. São simplesmente deliciosas e super diferentes.,de,"Die besten Mandeln, die ich je gegessen habe. Sie sind einfach köstlich und super anders."
pt-PT,Catarina Barata,de,Catarina Barata
pt-PT,Muito boas e crocantes. Diferente de tudo que já provei. Gostei imenso.,de,"Sehr gut und knusprig. Anders als alles, was ich jemals probiert habe. Es hat mir wirklich gut gefallen."
pt-PT,João Pedro,de,John Pedro
pt-PT,"Gosto de várias, mas as minhas favoritas são a Mel e Sal Marinho.",de,"Ich mag mehrere, aber meine Favoriten sind Honig und Meersalz."
pt-PT,Pedro Sousa,de,Pedro Sousa
pt-PT,Alecrim e sal tem tudo a ver com amêndoa. Descobri isso ao provar a Better With.,de,"Bei Rosmarin und Salz dreht sich alles um Mandeln. Das habe ich entdeckt, als ich Better With ausprobiert habe."
pt-PT,Rute Pereira,de,Ruth Pereira
pt-PT,As Nossas Herdades,de,Unsere Anwesen
pt-PT,"<p>Espalhadas por 1.300 hectares, em 6 propriedades, nos concelhos do Fundão e Idanha-a-Nova, em Portugal.</p>",de,<p>Verteilt auf 1.300 Hektar auf 6 Grundstücken in den Gemeinden Fundão und Idanha-a-Nova in Portugal.</p>
pt-PT,Agricultura Regenerativa,de,Regenerative Landwirtschaft
pt-PT,"<p>A nossa paixão pela sustentabilidade levou-nos a adotar práticas de agricultura sustentáveis no cultivo das nossas amêndoas, colhidas e tratadas nas nossas herdades. </p>",de,"<p>Unsere Leidenschaft für Nachhaltigkeit hat uns dazu veranlasst, beim Anbau unserer Mandeln, die auf unseren Farmen geerntet und behandelt werden, nachhaltige landwirtschaftliche Praktiken anzuwenden. </p>"
pt-PT,Produtos,de,Produkte
pt-PT,"<p>Disponíveis em embalagens de 30g e 140g, estamos prontos para te acompanhar no dia-a-dia e em momentos especiais. </p>",de,"<p>Erhältlich in 30g- und 140g-Packungen sind wir bereit, Sie im Alltag und in besonderen Momenten zu begleiten. </p>"
pt-PT,Loucos por Amêndoas,de,Verrückt nach Mandeln
pt-PT,<p>Somos a combinação irresistível de uma alimentação saudável com uma experiência gastronómica irresistível: a fusão de amêndoas premium com um mix de 15 sabores artesanais. </p>,de,<p>Wir sind die unwiderstehliche Kombination aus gesunder Ernährung und einem unwiderstehlichen gastronomischen Erlebnis: die Fusion erstklassiger Mandeln mit einer Mischung aus 15 handwerklich hergestellten Geschmacksrichtungen. </p>
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,Comprar,de,Kaufen
pt-PT,#INSTAGRAM,de,#INSTAGRAM
pt-PT,<p>#betterwithalmonds #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>,de,<p>#bessermitMandeln #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>
pt-PT,Ug739536477,de,Ug739536477
pt-PT,Winter Fairy by Sheeran,de,Winterfee von Sheeran
pt-PT,"Perfect for hours of family fun, it’s a gift he’ll never forget.",de,"Perfekt für stundenlangen Familienspaß, ein Geschenk, das er nie vergessen wird."
pt-PT,Add to cart - $28.50,de,"In den Warenkorb legen – 28,50 $"
pt-PT,Red Liquids by Huston,de,Rote Flüssigkeiten von Huston
pt-PT,Add descriptive text for your slide here.,de,Fügen Sie hier einen beschreibenden Text für Ihre Folie hinzu.
pt-PT,Add to cart - $12.20,de,"In den Warenkorb legen – 12,20 $"
pt-PT,Triangles by Kulpreet,de,Dreiecke von Kulpreet
pt-PT,Add descriptive text for your slide here.,de,Fügen Sie hier einen beschreibenden Text für Ihre Folie hinzu.
pt-PT,Add to cart - $18.00,de,"In den Warenkorb legen – 18,00 $"
pt-PT,Beautiful Books At Affordable Prices & An Unforgettable Experience,de,Wunderschöne Bücher zu erschwinglichen Preisen und ein unvergessliches Erlebnis
pt-PT,<p>The only place you can afford to get lost is inside a book.</p>,de,"<p>Der einzige Ort, an dem Sie sich verlieren können, ist in einem Buch.</p>"
pt-PT,"<p>A few years ago, Bainbridge set off on a road trip across America to interview bartenders, drink experts and chefs and to discover unusual and delicious alcohol-free mixed beverages.</p>",de,"<p>Vor einigen Jahren begab sich Bainbridge auf einen Roadtrip durch Amerika, um Barkeeper, Getränkeexperten und Köche zu interviewen und ungewöhnliche und köstliche alkoholfreie Mixgetränke zu entdecken.</p>"
pt-PT,<p>RECYCLED PAPERS</p>,de,<p>RECYCLING-PAPIER</p>
pt-PT,<p>SHIP WORLDWIDE</p>,de,<p>WELTWEIT VERSENDEN</p>
pt-PT,<p>ADD GIFT WRAP</p>,de,<p>GESCHENKVERPACKUNG HINZUFÜGEN</p>
pt-PT,<p>PERSONALIZED BOOKS</p>,de,<p>PERSONALISIERTE BÜCHER</p>
pt-PT,Night Light,de,Nachtlicht
pt-PT,"<p>Chatting and joking around outside her apartment building, they lost track of time. The next thing she knew, it was too late. Too late to get home unnoticed. Too late to avoid being told off by her parents. So she formed a plan, although you could hardly call it that, to leave everything behind—her family, her home and life as she’d known it in a housing project on the outskirts of Lyon.1</p>",de,"<p>Als sie vor ihrem Wohnhaus plauderten und Witze machten, verloren sie das Zeitgefühl. Das nächste, was sie wusste, war, dass es zu spät war. Zu spät, um unbemerkt nach Hause zu kommen. Zu spät, um der Beschimpfung durch ihre Eltern zu entgehen. Also fasste sie den Plan, alles hinter sich zu lassen – ihre Familie, ihr Zuhause und das Leben, wie sie es in einem Wohnprojekt am Stadtrand von Lyon gekannt hatte.1</p>"
pt-PT,Add to cart - $34.30,de,"In den Warenkorb legen – 34,30 $"
pt-PT,"<p>“Why did you do all this for me?’ he asked. ‘I don’t deserve it. I’ve never done anything for you.’ ‘You have been my friend,’ replied Charlotte. ‘That in itself is a tremendous thing.”</p>",de,"<p>„Warum hast du das alles für mich getan?“ fragte er. „Ich verdiene es nicht.“ Ich habe nie etwas für dich getan.“ „Du warst meine Freundin“, antwortete Charlotte. „Das ist an sich schon eine gewaltige Sache.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,"<p>“From that time on, the world was hers for the reading. She would never be lonely again, never miss the lack of intimate friends. Books became her friends and there was one for every mood.”</p>",de,<p>„Von da an gehörte ihr die Welt zum Lesen. Sie würde nie wieder einsam sein und nie den Mangel an intimen Freunden vermissen. Bücher wurden zu ihren Freunden und für jede Stimmung war eines dabei.“</p>
pt-PT,Review author,de,Rezensionsautor
pt-PT,"<p>“The same substance composes us — the tree overhead, the stone beneath us, the bird, the beast, the star — we are all one, all moving to the same end.”</p>",de,"<p>„Die gleiche Substanz besteht aus uns – der Baum über uns, der Stein unter uns, der Vogel, das Tier, der Stern – wir sind alle eins und verfolgen alle das gleiche Ziel.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,From The Blog,de,Aus dem Blog
pt-PT,<p>Add a short description on your brand news</p>,de,<p>Fügen Sie eine kurze Beschreibung zu Ihren Markennachrichten hinzu</p>
pt-PT,Signup for Our Newsletter,de,Melden Sie sich für unseren Newsletter an
pt-PT,<p>Invite customers to join your mailing list.</p>,de,"<p>Laden Sie Kunden ein, Ihrer Mailingliste beizutreten.</p>"
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Kimmy Guletta. </p>",de,"<p>Entdecken Sie unsere <em>Sommerkollektion</em>, entworfen von Kimmy Guletta. </p>"
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,Independent Styles,de,Unabhängige Stile
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen, die nach meinem eigenen Vorbild geformt waren, anstatt länger unter den abscheulichen und blutrünstigen grünen Männern des Mars zu bleiben.</p>"
pt-PT,LEARN MORE,de,Erfahren Sie mehr
pt-PT,Featured Products,de,Ausgewählte Produkte
pt-PT,Premium Life Products,de,Premium-Lebensprodukte
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen.</p>"
pt-PT,Latest News,de,Neueste Nachrichten
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,de,<p>Erhalten Sie die <em>neuesten Nachrichten zu Mode- und Beauty-Trends.</em></p>
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,<p>“Quick and easy service from North. Would recommend this company to everyone looking for a premium products at a good price.”</p>,de,"<p>„Schneller und einfacher Service von North. Ich würde dieses Unternehmen jedem empfehlen, der auf der Suche nach Premiumprodukten zu einem guten Preis ist.“</p>"
